,SizeRank_x,unemployment_rate_x,MORTGAGE30US_x,Avg Income_x,Prediction,Actual,ZIP
32781,5972,4.5,4.17,51244.58874458874,172107.33711367083,158291.25,75407
2120,551,10.5,4.45,44646.141819185126,144384.52941722007,125970.8333,27407
49529,5855,4.1,3.65,61902.05011389522,230273.6505288954,239533.3333,29410
49927,6867,5.3,3.65,62987.01298701299,305131.89633190306,317405.4167,30523
16741,2597,9.3,3.98,81046.51162790698,286566.48265946953,290848.0833,7731
54538,8901,5.0,3.65,70525.14792899408,268929.9978476349,307149.9583,70437
48120,6084,4.1,3.65,78467.24667349027,317317.43674522894,322780.0,19440
1181,1202,7.7,4.45,37340.78017713205,89604.22229630568,85733.33333,14609
35075,8555,7.0,4.17,42958.5152838428,137199.48765669722,142962.0833,98418
39733,4148,5.5,3.85,110647.233201581,304756.16935392877,260264.5833,35801
21280,5974,9.6,3.98,45689.65517241379,126062.01908404041,102458.3333,48838
25363,6125,7.4,4.17,78121.56215621563,316644.3184915728,339050.0,2747
39277,661,5.1,3.85,53001.579778830965,231546.66017311963,250762.4583,33312
827,2710,9.2,4.45,63812.19208488982,309020.41796032543,382737.5,10305
30337,4267,9.1,4.17,45087.001023541445,115645.8664543793,107818.125,45133
12085,907,6.4,3.66,32637.20252549781,72438.8492165398,65712.41667,43232
40583,2191,5.2,3.85,50378.78787878788,111557.04170666714,82666.66667,44121
145,8568,9.1,4.45,50976.93480747236,359499.1952203998,461141.6667,2657
6916,6872,9.5,4.45,70163.52549889135,422356.96807699784,494650.0,86336
53677,10457,5.5,3.65,177777.77777777778,635135.818523797,575134.5833,60184
8929,7331,7.8,3.66,66035.15625,221925.46509170253,230261.625,12538
10775,1461,10.6,3.66,57181.168057210976,189340.1900841846,156862.5,30736
18651,2449,11.9,3.98,42248.13432835821,130481.97011323246,128750.0,28358
55811,9632,7.0,3.65,53280.54298642534,99059.79796986625,82125.0,79512
3469,8581,9.8,4.45,49232.42467718795,194028.42006936477,206905.0,36421
29722,6129,5.4,4.17,88158.76152832675,256542.21077085222,260000.0,37932
11842,8941,8.5,3.66,49226.006191950466,166198.54822442876,171208.3333,39573
49752,1531,5.1,3.65,59943.997702469846,198183.82986618887,194675.0,30120
22365,7040,7.2,3.98,46712.880143112685,125088.22027826184,120000.0,63628
14725,1712,8.5,3.66,42924.26755113322,137053.85317368526,147431.5833,79925
14212,804,5.9,3.66,133926.18198037468,369681.8933209637,352033.5417,75034
45357,3187,10.2,3.85,24887.45980707396,117825.5029162,116129.5,93702
24019,4715,10.3,3.98,51707.132018209406,203607.2334540452,227991.6667,86404
41169,5560,4.7,3.85,66117.73858921161,183672.05851265977,172816.5,48442
43222,3473,5.7,3.85,89285.71428571429,175844.50961071526,151791.6667,74006
49506,2888,4.1,3.65,72065.60283687944,191819.04707605863,171785.2083,29212
37135,4419,4.9,3.85,50326.086956521736,179346.94592308003,187943.7083,19973
19250,9857,6.7,3.98,54435.483870967735,156942.68688315034,160183.3333,30739
57930,1221,7.1,3.65,58196.72131147541,201376.8087586972,214562.5,98837
25666,2384,7.2,4.17,40228.65853658537,143107.27716365285,149604.0833,6513
26763,8534,5.0,4.17,52234.04255319149,157916.0796458885,160408.3333,17844
55941,8684,2.7,3.65,75557.74278215223,367059.7851862405,381222.7273,80421
610,1776,8.6,4.45,61815.86818491892,249205.19365562173,271519.3333,7753
20824,680,7.6,3.98,56228.33622183709,161176.5283533744,124663.75,44646
27950,4787,9.5,4.17,43297.93340987371,122986.50569231127,118516.25,28352
12005,994,7.0,3.66,48130.84112149533,108112.92913042364,104037.5,42301
48599,8004,3.2,3.65,55390.14373716633,228452.86776543115,238929.1667,22960
56712,4137,5.3,3.65,93986.36763412492,695036.9529183359,848240.4167,90404
1041,4472,6.9,4.45,57461.35552913199,180532.30672572917,184049.8333,12208
41110,93,3.7,3.85,58587.39837398374,192256.60798339933,180958.3333,48197
4639,6250,5.0,4.45,56093.524708349716,145957.16321086622,103175.0,50036
46786,7277,4.2,3.65,161483.33333333337,569829.6361882025,570895.7917,7446
7093,5305,12.2,4.45,88588.63570532008,401567.10066299955,361911.25,90732
21346,2811,6.7,3.98,71179.47923124612,209531.4310632632,195641.5833,49426
11777,7400,9.2,3.66,49310.49822064057,140189.55236784954,137245.8333,38668
54936,6335,4.9,3.65,59232.954545454544,202491.72036915208,218712.5,74344
53398,9839,3.8,3.65,95954.35684647305,358545.1148800348,343361.75,56288
12544,1686,11.7,3.66,36879.13907284768,64244.19053055963,34716.66667,48146
27186,5429,8.6,4.17,75471.14252061247,270469.168317865,253729.1667,21231
55245,596,4.0,3.65,60710.992253780896,203164.45144797798,185045.8333,76137
11993,5066,6.9,3.66,80085.22727272728,222490.93308577195,216822.9167,42103
9551,8289,6.0,3.66,75939.30635838151,263687.2317213551,288137.4583,21090
15280,2828,10.9,3.66,32159.423828125,200309.83448627946,183091.5833,90220
41405,6353,2.9,3.85,129186.25146886015,353206.89906252176,337837.25,50325
18480,1550,7.1,3.98,56553.68926214758,167886.4181822194,152144.9167,27520
8987,8708,8.3,3.66,106406.25,383801.495490896,356504.1667,13152
52139,10039,4.9,3.65,77685.95041322314,221416.07225600016,156500.0,45315
54927,465,4.7,3.65,78004.53514739231,248977.96242779848,205620.8333,74133
53766,5693,4.7,3.65,121325.64841498561,351845.15130761795,310262.5,60502
7816,181,9.0,4.45,48782.65731422182,193743.1273217992,182144.4583,99301
56826,1139,5.3,3.65,54771.91641182467,473014.39033834805,599474.75,91601
40195,8204,6.5,3.85,79611.6504854369,209867.21380470184,153863.5417,39525
4278,7302,9.9,4.45,39123.35814459772,99900.72003430504,80387.08333,46107
5614,3142,7.3,4.45,44422.384338350734,134729.11940745657,138335.4167,66044
28362,7113,6.6,4.17,70493.47471451876,236309.67392112777,238870.8333,30107
37447,8173,5.4,3.85,59786.821705426366,200434.29907798785,208187.5,22443
11120,6710,8.0,3.66,61356.93215339232,236531.67728800533,255662.5,33315
55833,6128,4.4,3.65,104263.84839650146,317678.5803806548,240544.1667,79765
42801,9796,4.4,3.85,50210.084033613435,92919.53221666226,63833.25,66725
53063,2755,3.8,3.65,108224.90706319702,374613.5383284356,334164.875,54016
8709,7612,7.3,3.66,192619.21458625532,974969.966860597,650124.9583,10804
14033,7617,6.9,3.66,131615.1919866444,342505.460730293,287112.5,72212
4633,5718,5.7,4.45,65585.1984666749,187375.92591123402,183750.0,50009
30744,2030,7.9,4.17,55182.73955773956,167650.8522663633,143070.0,48423
32949,2656,5.0,4.17,131971.34786117836,490715.54690667155,415487.0833,77025
12606,7629,9.2,3.66,71747.13584288053,182241.20272708437,169108.3333,48623
50156,9664,6.8,3.65,43520.64220183486,88914.90798139985,75112.5,31816
44957,3438,6.6,3.85,114372.79151943464,799704.3858990474,946414.5833,91356
21742,7550,5.0,3.98,100382.84839203676,279204.72866735095,268170.5833,55374
699,3511,10.4,4.45,56904.17481506675,208637.65072085615,222462.4167,8087
56075,8362,2.7,3.65,115721.95704057279,1426714.5225576,1779125.0,81632
1201,3897,7.1,4.45,112926.45668145776,317834.9350990251,290862.625,15044
29480,8016,8.0,4.17,41702.35546038544,106145.38003788012,87845.83333,36206
5097,8792,9.9,4.45,85457.13682432432,275292.1430609456,252950.0,60081
45004,1504,6.6,3.85,69000.57825751735,472424.4231042604,613907.3333,91745
54823,927,3.8,3.65,57104.31654676259,197268.03343922616,183658.2917,73071
24209,212,9.8,3.98,32854.686704024454,254518.84230904156,289591.6667,90280
12373,7776,9.2,3.66,81873.94247038919,212287.69269787375,188645.8333,46163
43768,3425,5.3,3.85,65842.56329113925,275083.21995592536,277587.0,77535
46928,9922,5.5,3.65,57662.835249042146,163929.86148998106,134216.4583,8049
42784,7952,3.4,3.85,199978.3737024221,510553.2644941992,464897.5,66224
45703,565,4.9,3.85,86743.36650082919,310279.2435905288,306162.5,97124
826,2153,9.2,4.45,60853.30145597162,284722.74475350045,344420.8333,10304
13079,3453,5.9,3.66,54080.09383378016,155803.63115060027,148279.1667,55434
45038,199,5.2,3.85,45522.755227552276,367676.9241654004,395545.625,91911
53732,5337,6.7,3.65,76775.29182879378,204838.36314533444,187746.0417,60450
22438,4495,6.0,3.98,43451.78926441352,116745.18282363297,113483.3333,64850
8156,6270,3.8,3.66,53734.85868102288,196728.00166142028,197544.7917,5478
8040,8188,5.8,3.66,124330.74265975821,358532.99452948186,330345.6667,3031
49059,1550,4.3,3.65,61347.70889487871,223946.64141778703,196506.0417,27520
39096,9449,4.8,3.85,59186.746987951825,189381.75873232735,187295.75,32666
49732,1245,5.4,3.65,136294.07443682663,494612.1399379226,502970.8333,30097
25212,5253,6.1,4.17,52267.75956284154,162976.5970881235,172065.0833,1440
34189,1990,8.3,4.17,34121.75452399685,339445.617975055,418312.5,91732
14640,5228,5.4,3.66,49906.21650589496,130653.1775691859,124487.6667,78621
29949,9063,8.5,4.17,38661.71003717472,109692.89566372862,99000.0,40380
31069,3497,6.6,4.17,66498.50523168911,191150.98131850254,164943.2917,53406
16165,2734,5.5,3.98,159100.94637223973,576279.605557097,582401.0833,1810
36895,6196,5.3,3.85,63209.21985815602,182027.3588522322,165633.3333,18013
8731,6765,7.0,3.66,218245.61403508767,1241876.3964238,1343625.0,11030
13620,3254,8.5,3.66,48891.12903225807,132463.8668912108,118462.5,63139
33946,123,8.0,4.17,36762.57253384913,133212.4961674535,118625.0,89108
1080,7982,7.8,4.45,61860.72492552137,226531.72437038308,228871.875,12586
48537,796,4.0,3.65,99536.8545526212,390340.11249541957,383250.4167,22554
9644,4621,4.3,3.66,125294.22253922967,497691.16908670956,510268.8333,22032
15750,1147,7.1,3.66,65246.89339437541,199636.30347499062,180340.0833,97006
52384,6716,4.8,3.65,49553.571428571435,145265.96402576327,143050.0,47170
1716,1518,9.8,4.45,46149.456358503034,141890.91799670836,144020.8333,21804
10948,10338,7.3,3.66,61833.33333333334,237894.47870664738,232992.7857,32346
39773,6578,6.1,3.85,76179.94100294985,213377.0307737101,147520.8333,36106
11950,329,6.7,3.66,53301.48619957538,137198.55239000035,132408.3333,40601
29932,4903,5.2,4.17,55357.142857142855,131987.69310586186,130225.0,40342
56594,6627,5.9,3.65,150852.68505079823,484858.765843469,476194.6667,89138
22818,2530,8.0,3.98,49628.17147856519,144367.81292157335,138333.3333,72653
27052,7081,5.4,4.17,93244.40619621344,274032.86092039046,238327.9167,20619
3256,6857,10.0,4.45,93985.0592478104,307851.6755708687,290413.5417,34211
38033,7778,5.2,3.85,50570.342205323184,167894.3086177399,188845.8333,27863
7495,10197,8.7,4.45,77462.12121212122,591861.2702738029,743416.6667,96722
26398,5284,4.9,4.17,45671.20622568094,126419.87796373616,115330.4583,12304
4154,5483,9.3,4.45,48274.38755241669,124304.35684270358,97166.66667,44709
47947,4521,5.2,3.65,87804.63836477988,312102.5323067194,328137.5,18064
31304,6504,3.8,4.17,75334.69150174622,252483.42770349406,254033.3333,55306
27255,6428,3.3,4.17,153584.44714459294,696149.8686664,715857.875,22046
23658,3373,9.8,3.98,63827.944572748274,237858.3774587784,162208.25,81007
44331,8788,6.2,3.85,74643.98734177215,303679.8356935266,333141.6667,83638
38851,5922,6.8,3.85,42577.597840755734,185167.48220353748,199262.5,31015
12031,249,6.4,3.66,72664.49683321605,180196.8370811243,156714.5833,43026
44466,6686,5.1,3.85,119315.32663316582,365185.3873384162,343935.2917,85083
18646,4404,7.1,3.98,44362.74509803922,142662.4040562022,143891.6667,28334
1697,7561,6.8,4.45,89529.62369895919,351169.9290992089,387532.7917,21666
6199,1367,8.0,4.45,68069.14109607396,161057.59850461446,141245.2083,76502
56933,234,4.7,3.65,87514.85736925514,648434.9958302693,853453.9583,92109
30789,10523,10.6,4.17,42954.545454545456,155493.2178278002,150891.6667,48738
27600,3507,5.1,4.17,34527.57685352622,110211.56857919427,112766.2083,24501
31072,9234,5.1,4.17,59313.72549019608,174097.35411366596,165685.0,53533
47294,4642,3.9,3.65,84532.17455621302,480270.0059450651,559666.6667,11542
40281,4903,5.0,3.85,56700.39486673247,144637.83875910143,129770.8333,40342
42300,787,6.2,3.85,62186.81917211329,244921.22701439384,273866.6667,60630
8079,6589,4.9,3.66,51590.90909090909,171349.49516747528,180158.25,3303
41839,2845,3.5,3.85,55585.43331284573,198061.70871863244,180058.3333,55432
25832,6912,8.3,4.17,92710.99744245523,301707.9378961267,253008.25,7480
40917,3704,5.0,3.85,116471.30860741776,298062.9897313687,249620.8333,46530
6912,4692,9.9,4.45,76631.35044064283,330491.32185621076,376182.3333,86305
12122,6742,5.9,3.66,42803.57142857143,117383.88308229813,112125.0,44041
13610,2016,6.5,3.66,91206.17944147355,198934.84743567632,171308.3333,63119
18786,10546,9.1,3.98,38281.25,299250.48690920137,293604.1667,28781
47535,3607,5.1,3.65,56294.24778761061,131660.9937681301,125843.75,13045
51643,4880,4.8,3.65,52402.28013029316,140026.40884983918,131558.3333,40353
32539,8313,6.5,4.17,47809.9730458221,111731.35805348179,90154.16667,72949
43016,1991,6.6,3.85,64883.00068823125,250507.55900212453,185404.1667,71291
13400,4809,8.9,3.66,58566.50446066505,166450.9598883221,149062.5,60538
25585,1371,6.8,4.17,65375.531412375996,211401.01875265242,171820.8333,6082
16523,7413,7.3,3.98,55674.474959612286,169642.70936070412,174741.6667,6418
18006,3930,4.4,3.98,73296.32465543645,304878.64238736196,334399.9167,22041
23182,8838,6.9,3.98,93977.27272727274,284943.2342962027,268401.2917,76571
55168,9666,4.3,3.65,56459.33014354068,195918.9660519216,195194.1667,75844
49307,8829,6.4,3.65,79166.66666666669,266573.82589901896,270361.5556,28468
2506,2672,8.3,4.45,79707.44961485702,488229.89323317306,635000.0,29455
411,7371,7.6,4.45,90768.84740848134,385116.5224035167,418102.0833,6475
51250,6148,5.3,3.65,45456.20437956204,149212.97318208448,149249.5417,37354
34115,4015,8.3,4.17,108350.65835065836,1005461.7011670689,1263187.5,91006
30264,2797,5.0,4.17,74803.14960629921,181467.7012251674,170394.1667,44281
46569,8397,5.1,3.65,58357.558139534885,183507.3409656101,178595.8333,6382
6215,3788,7.4,4.45,54114.06672678088,141266.9763436396,123825.0,76710
41093,5345,6.9,3.85,175352.27272727276,634526.479054597,484549.5833,48168
20708,5305,7.3,3.98,104285.03787878787,282687.3178337597,261936.25,44011
41776,9112,4.0,3.85,73607.88863109049,232019.90904403545,212904.1667,55308
3046,4304,12.7,4.45,42964.24295199739,118270.955600587,97820.83333,32960
10508,3598,10.6,3.66,54560.660124888476,154382.33370089467,147795.8333,29649
940,1034,7.6,4.45,55064.405674221416,236421.7371328642,276020.4167,11706
50710,1562,4.6,3.65,51822.12990936557,190985.04677319762,199012.5,33917
5719,908,6.1,4.45,59527.615867806024,173146.79737672908,167958.3333,70301
28017,3596,6.4,4.17,47260.41666666666,130967.86896839326,130295.7917,28602
50871,5744,4.9,3.65,56533.446712018136,218903.4864946816,241594.125,34736
33838,3590,6.4,4.17,62794.695481335955,250547.19126269344,298983.3333,86301
18423,520,8.2,3.98,63861.497086508294,161158.0353111067,157622.7083,27265
7731,2038,10.1,4.45,68540.66246446669,225774.98838474395,214727.0833,98374
41558,10071,4.1,3.85,59722.22222222223,198781.22779466878,200715.0,53946
7559,1470,7.7,4.45,91004.62406604316,333237.4967318028,328939.5833,97219
54100,334,5.5,3.65,58089.86686390532,146034.13512639998,135137.5,63123
21496,1486,8.4,3.98,89263.55323318092,359654.63680787734,279812.5,53211
10306,6637,8.9,3.66,61619.41580756014,220970.2321973287,227902.8333,28584
21370,9278,7.6,3.98,45023.51097178683,151820.67123848782,158625.0,49643
48389,1050,4.7,3.65,42320.46237088047,110496.58624874007,92968.5,21229
10830,5865,9.2,3.66,41747.237569060766,138118.0134478644,142972.2917,31407
33196,33,8.8,4.17,46841.76751008433,226447.08202580165,184204.1667,78572
9827,3015,5.7,3.66,50418.66028708134,178754.42905203355,189949.1667,23453
54365,4638,3.3,3.65,114978.0701754386,387222.505034549,332387.9167,66223
19804,6761,8.0,3.98,57139.008620689645,184930.58097632826,169170.2917,33981
31177,9686,8.9,4.17,55475.206611570255,154944.73921937493,129683.3333,54555
7940,6697,5.7,3.66,141854.2654028436,445665.1847356786,461891.6667,2067
27915,444,6.0,4.17,40925.85403726708,129499.51612119362,125410.0,28215
13589,3927,7.3,3.66,56443.83906119027,158821.23094060738,153312.625,63028
32263,2889,3.4,4.17,52455.08054522924,168118.9430237546,162833.3333,67846
41076,9222,4.6,3.85,64062.5,190832.07603375657,170818.125,48131
15458,1960,9.1,3.66,55665.859564164646,308477.9590085999,354239.5833,92084
42131,8258,6.2,3.85,44879.24865831843,161990.2087083436,186912.5,60171
46155,4284,4.0,3.65,62956.34920634921,256485.01973728574,266100.0,1830
30189,10320,5.0,4.17,187874.25149700601,699939.886660997,611408.3333,44040
26617,3811,5.4,4.17,58620.340356564026,134721.76664584255,123679.1667,15205
3414,6830,8.6,4.45,81960.07188623222,219758.3884199753,192212.5,35757
53526,9698,3.7,3.65,68511.45038167939,314881.5423813702,328912.5,59833
44141,3471,4.3,3.85,76108.49056603774,281844.5738832881,311766.6667,80241
34578,4162,5.8,4.17,66317.16906946263,362197.3030037112,457118.75,94545
1030,7545,10.2,4.45,46024.73498233216,158979.45184504383,131600.0,12095
10069,6597,8.4,3.66,47297.297297297315,150187.27584773305,137108.3333,27504
35236,9396,5.1,3.85,131299.7347480106,445483.1400386093,450420.8333,1568
56081,7556,3.4,3.65,56008.77192982457,246492.97311631084,263804.1667,81650
30387,7450,6.2,4.17,56736.8839427663,132913.7254866567,100662.5,45415
50490,1281,5.1,3.65,33825.2427184466,211682.59147003997,248625.0,33161
35520,6894,3.9,3.85,54783.2980972516,199021.0990563796,236345.8333,4064
42272,8004,6.2,3.85,195007.98722044728,738801.9012712025,718012.4167,60558
40915,5273,3.9,3.85,59833.47386172008,162709.32058097696,154628.8333,46528
55795,9460,3.3,3.65,101370.43189368774,271486.8307196195,251775.0,79121
19248,1461,8.1,3.98,57785.54431885782,173516.56533169243,158941.6667,30736
52454,779,5.2,3.65,84122.24264705883,329669.353222167,280887.5,48044
38757,2608,4.9,3.85,73227.90845518117,265198.5562895402,258965.75,30542
50748,4365,4.7,3.65,135990.03735990037,455511.38143463,453745.8333,34105
21405,9494,4.8,3.98,78330.29197080294,210216.15854551576,181533.3333,50035
32788,7798,7.6,4.17,54565.701559020046,140958.08070044688,117693.75,75551
4602,5751,8.2,4.45,48463.03976579654,145750.5771219714,134141.6667,49512
43095,4918,9.0,3.85,45696.969696969696,139409.6453803345,103307.1429,72315
50131,8261,5.7,3.65,46740.591397849465,128685.09959303806,122033.3333,31639
41974,10013,4.1,3.85,98295.45454545453,334358.7689555656,332762.5,59634
24167,1273,9.8,3.98,38840.3129314312,370865.1258348602,392390.0,90016
303,8507,5.5,4.45,46298.64636209814,153190.93571367988,151400.0,5156
45830,7180,6.2,3.85,53836.87258687259,150514.29397439517,143433.3333,97814
41331,9278,4.7,3.85,49610.591900311534,160279.02376172942,159079.1667,49643
35724,2850,6.2,3.85,61404.639175257726,175925.03124339884,163363.5417,6770
17804,3317,4.4,3.98,136686.6708780796,435734.5422773598,430504.4167,20165
15997,8555,9.3,3.66,39994.394618834085,128403.27508446606,117820.8333,98418
13486,5019,8.8,3.66,51311.357074109714,118917.23996636929,97016.66667,61081
