,SizeRank,unemployment_rate,MORTGAGE30US,Avg Income,Prediction,Actual
27189,1518,6.1,4.17,60352.79805352798,274688.3164100632,220964.5833
16434,10571,5.2,3.98,61904.76190476192,379279.40820020007,376100.0
14059,3174,6.0,3.66,55200.91556459817,170109.80181119154,165119.5833
1375,6331,8.8,4.45,49570.14853083629,170651.29848376598,178043.8333
43070,7047,4.1,3.85,42473.591549295765,120516.00052294882,103592.7083
21507,3792,8.4,3.98,46520.51488334674,139948.5697034497,136468.75
43207,5865,4.4,3.85,39394.53125,105493.2722768553,88575.0
1941,5433,9.4,4.45,32081.582633053218,111498.53752799335,129575.0
31439,8920,3.5,4.17,48350.92348284961,146548.1764316206,143691.6667
38387,9445,4.9,3.85,98064.15929203539,707768.9872610028,800704.1667
53242,5399,3.5,3.65,67669.44990176818,316346.46845682606,296540.0
51655,10436,7.2,3.65,35294.117647058825,80904.33915422011,73983.33333
48139,2491,5.0,3.65,59329.867128827274,182209.4731364001,150804.1667
39048,5593,4.7,3.85,51179.6357615894,212438.45733882883,259584.375
23294,379,6.1,3.98,56129.1362269016,158648.65199804047,142819.1667
37482,2739,4.0,3.85,56980.51948051947,229240.26709095621,226619.9583
3375,7965,8.8,4.45,39328.84347422201,136695.42023676596,143712.5
28861,5112,6.4,4.17,41803.27868852459,144282.80199069847,141445.8333
42778,3735,3.4,3.85,65802.6113671275,227352.0189484624,199760.4167
50877,4016,4.3,3.65,56022.72727272727,263280.848551475,291396.7083
6864,7468,8.5,4.45,44075.76913297737,157511.60198962977,158932.9167
29453,10133,6.9,4.17,44202.89855072464,207949.52889359897,216658.3333
21992,3202,8.6,3.98,72208.73786407767,225589.17414903876,217817.9167
50243,1681,4.5,3.65,22368.421052631584,81824.60406697995,76075.0
56008,5506,3.7,3.65,94267.1092951992,489234.32758275996,463241.375
6586,5477,7.2,4.45,81718.08629555107,397391.1472219035,403337.2917
43600,3788,4.1,3.85,48167.82307025152,151445.18863890113,144254.1667
51801,4172,4.5,3.65,42380.47808764941,157658.64979159716,136954.1667
9943,3507,7.5,3.66,31859.33147632312,104777.05315055986,106020.8333
23755,5869,8.1,3.98,76267.60563380281,272640.38266217266,239039.2917
14325,2566,6.5,3.66,51790.61000685401,147593.59649346696,131445.625
26637,6369,7.3,4.17,48329.88980716254,140224.78602182172,131687.5
29155,1739,7.2,4.17,37932.69230769231,149793.18073015052,143555.5556
34055,789,8.3,4.17,28926.125244618397,251306.71529039854,309245.8333
16912,6150,7.3,3.98,110934.06593406592,781489.2910430001,585712.5
38832,3092,5.2,3.85,36574.07407407407,94184.0622566083,89274.0
28703,9284,6.0,4.17,42263.84364820847,157436.19618294455,152441.6667
16625,3070,6.7,3.98,47623.5230934479,267571.48382979515,289675.0
4982,6363,7.1,4.45,50358.76623376623,155777.49610574046,152967.0833
42406,4101,6.8,3.85,58350.45193097781,171462.20631250108,147849.9583
8182,6933,8.5,3.66,91391.50943396226,397279.20608499943,303333.25
13758,8435,11.3,3.66,41805.55555555556,139904.56341985732,135000.0
53836,327,6.0,3.65,72891.35716765013,448959.0137247972,487683.3333
43983,6734,3.3,3.85,118061.9266055046,677976.7776439971,538299.4583
50585,5071,4.7,3.65,96517.02786377707,615185.6326182693,492454.1667
38726,1076,4.9,3.85,60135.6050069541,242330.22802843992,243330.9167
15331,2172,10.9,3.66,75572.91666666669,484677.7886088026,455561.6667
50488,9862,5.1,3.65,104744.52554744526,897873.9738899971,878070.2083
14737,2100,7.4,3.66,59136.803185437995,216253.2803565827,224204.1667
57440,4239,5.9,3.65,86331.01851851853,615100.8703893967,637858.3333
13102,9348,5.5,3.66,50222.55192878338,123560.94404889934,112107.1429
42875,3453,2.6,3.85,54337.45583038869,145914.2074722194,145204.1667
10586,221,7.7,3.66,56203.497023809534,200134.85234252055,190137.5
5049,9746,14.8,4.45,39640.892837519736,259590.8402794381,272695.8333
26648,3436,5.7,4.17,51185.586258401796,145173.37468865814,132958.3333
49979,4536,5.5,3.65,31038.79849812265,154405.5895426003,158179.1667
53152,1496,4.1,3.65,58779.51674903899,214966.81625978512,190125.0
14175,465,5.2,3.66,60987.48261474269,196143.22257708822,184823.3333
29079,3883,6.7,4.17,61817.12962962963,235596.39721131913,227654.125
21818,2423,8.2,3.98,50281.613372093016,170504.35158355246,161537.5
51196,463,3.7,3.65,60952.194357366774,280405.63282404514,253190.3333
436,3378,9.7,4.45,46160.812294182215,149943.238009808,141179.1667
5659,6218,8.0,4.45,79761.039132734,272820.37796998007,228429.25
38497,3954,5.4,3.85,39025.17064846416,127202.60424480868,126691.6667
21433,6353,4.8,3.98,84059.0742996346,322473.60427927814,301568.75
42336,9846,5.6,3.85,52628.968253968254,86895.77508675982,82166.66667
28523,5067,6.6,4.17,42718.446601941745,188852.92496956943,188154.1667
2591,1766,10.4,4.45,64428.431991732214,195385.97967495793,171172.9167
47116,1971,4.4,3.65,36127.3987206823,201722.51191671262,222220.8333
39026,2671,5.0,3.85,40250.0,135808.34941714333,117889.5833
8337,8231,11.1,3.66,112633.92857142855,635926.995784603,572579.1667
49706,1047,4.6,3.65,76941.20287253143,357757.829434115,316895.7917
41901,5433,4.2,3.85,54138.98117386489,159451.79529942697,132504.1667
21751,7079,6.0,3.98,61644.553072625706,193737.98509280998,168589.5833
43475,7591,4.5,3.85,42080.152671755735,136039.90370718122,127816.6667
15709,4594,9.6,3.66,50373.13432835821,209087.79879404925,242487.5
16330,3242,5.4,3.98,63667.09594333548,281907.91282425256,271913.7083
16007,2077,10.9,3.66,59791.81369089626,276835.2034316389,281614.5833
52370,6244,4.7,3.65,46317.829457364336,113916.98110393349,78128.125
52962,1931,5.0,3.65,63687.5,239014.40842435372,230874.9583
48794,3476,3.7,3.65,56449.221645663456,188821.69020013497,181914.5833
17720,9451,7.1,3.98,63339.79328165374,218595.48290801188,197731.9583
7904,4284,7.1,3.66,52240.368509212734,214037.0973122841,212608.25
33195,3371,8.3,4.17,45817.158385093164,182973.6142193413,166430.4167
12777,1298,3.8,3.66,62528.935185185175,228424.09324621008,228020.0
43375,1094,4.1,3.85,69136.93599160545,226935.87205952188,212821.5833
5555,3583,7.6,4.45,48148.8081096064,132601.00113045957,126262.5
41195,5584,7.3,3.85,44040.47976011994,124939.45950231775,117770.7917
7142,2632,12.2,4.45,61636.117788461524,396204.75731308653,457145.3333
57227,4277,9.5,3.65,29335.016835016835,132491.4192050475,143598.6667
21630,9018,8.5,3.98,45063.694267515915,160667.70924556002,161266.6667
1312,4982,7.5,4.45,51964.26933308871,180197.00896721534,155653.125
47448,3342,4.1,3.65,57992.91019581362,228259.55141732626,198850.0
24735,1955,7.1,3.98,66949.49225013361,421184.2629686765,505525.6667
30294,3655,5.6,4.17,46808.292282430215,126867.16022289841,115020.8333
3100,367,9.4,4.45,39114.07236763713,118971.61388504348,102199.5833
28988,1904,6.7,4.17,45860.35451794207,239907.7766315646,299663.2083
33477,6570,6.1,4.17,47286.977491961414,171240.74684680527,181041.6667
5466,6587,7.8,4.45,101027.9605263158,611724.0549722025,601795.4167
44842,1892,6.6,3.85,53318.945403639766,480289.08942225465,646391.625
46698,3070,4.7,3.65,50443.59110169493,295113.3747207354,315422.9167
40652,7984,6.1,3.85,37476.23574144486,87305.75355156323,58479.16667000001
46932,5015,5.5,3.65,52517.275419545906,172197.69012913937,161237.5417
24101,483,9.7,3.98,59881.79178763997,210287.28643635666,187267.75
40729,4853,4.5,3.85,82476.3339070568,402449.1556217599,372016.6667
54794,8350,3.7,3.65,71473.5516372796,297911.7987273283,276849.5
23125,9048,6.0,3.98,61461.31805157593,242702.16810444635,252700.0
23739,5556,5.2,3.98,50493.42105263158,164762.9024135767,166815.625
43542,2724,4.2,3.85,62907.505686125856,346696.9546129829,353869.9545
36206,107,5.8,3.85,68258.08043424624,446556.59831279784,425858.3333
17764,5461,7.3,3.98,47794.117647058825,196904.36275527693,218907.9167
11294,8238,8.4,3.66,84109.5890410959,418903.6162606672,448925.0
7622,2200,11.7,4.45,41983.24857912056,211690.50929856053,224704.1667
29270,9580,8.4,4.17,55094.78672985782,225159.43641912565,228957.7083
24939,2200,11.1,3.98,44766.146993318485,238562.21740954212,259182.9167
22816,3007,6.9,3.98,43013.392857142855,137854.26483621064,133183.3333
34858,1470,6.1,4.17,76831.73319858515,394315.31626189663,404437.5
43973,2301,3.3,3.85,50989.6872920825,297542.0595169507,340654.5455
18670,4739,9.0,3.98,59135.73085846867,238693.77134978535,247750.0
52895,9460,3.3,3.65,84050.44510385756,310975.54231203,307550.75
19625,1688,7.4,3.98,32614.332861857616,151336.93173676013,133832.9167
1055,7832,9.4,4.45,47076.280501209054,177176.603844103,172902.0833
56845,1990,5.3,3.65,35379.11442006269,368357.0376752818,441189.1667
53760,5153,6.0,3.65,74232.78443113773,272934.88128060236,251497.9167
4566,7381,10.4,4.45,52136.07594936709,175734.2435081808,164423.0833
43300,6749,6.4,3.85,40854.20393559928,133525.07524190922,134475.0
29379,8343,4.5,4.17,56095.29702970297,226133.22100603874,222950.0
46677,8570,4.9,3.65,77907.55467196819,413073.9947601765,449099.7917
12603,8231,7.8,3.66,42002.51889168766,104886.6379810296,88766.66667
54717,2303,5.2,3.65,51593.42834520982,173099.80210259277,139583.3333
14394,1647,7.1,3.66,42356.28553379659,123942.19583173936,126157.7917
57545,6658,3.1,3.65,49056.99916177704,413200.01929436205,536479.1667
3831,891,6.9,4.45,54422.73390627535,170567.53040829883,165358.3333
19473,7417,5.7,3.98,48375.0,165132.57175463685,166016.6667
29862,6022,8.0,4.17,53385.09316770187,187019.73438047437,198637.4583
18402,3343,7.5,3.98,69270.0,257079.52074323146,232758.3333
6855,4945,8.6,4.45,56640.803286170696,157796.25808963116,132637.5
49248,2240,6.4,3.65,46471.33526850508,139460.11128049,125579.1667
10171,7153,10.9,3.66,44921.875,182225.2121610289,192462.5
57495,981,5.4,3.65,73368.81073577047,400199.44983480015,392176.25
2604,51,8.7,4.45,52865.707601036134,175671.67307244355,136891.6667
12400,3789,7.3,3.66,54840.29968454259,151319.92920195486,127349.5833
29350,4885,6.3,4.17,57114.779874213826,182738.21022646295,179600.0
25697,9827,6.8,4.17,77752.70758122744,313634.1504716144,285895.75
7198,1394,10.3,4.45,32906.95253955037,189115.33684016016,199793.75
22122,4186,8.4,3.98,66215.95330739299,226719.44525240024,204071.3333
41194,5584,7.8,3.85,44040.47976011994,124521.04758679603,117770.7917
44265,7132,4.1,3.85,60478.486646884274,393155.1560825173,492679.1667
7664,2281,7.9,4.45,74512.5814902821,329984.59412488266,356596.0833
36194,1371,4.9,3.85,110758.00376647834,1774417.5504062132,2102291.667
13910,3894,5.9,3.66,59913.437757625725,181756.5686329392,167445.8333
52682,1927,4.3,3.65,54064.50671336836,162636.98151203597,139120.8333
38775,10131,5.2,3.85,60526.315789473694,222156.97673950144,213354.1667
943,8608,7.6,4.45,66742.18605511374,364257.5930846635,388814.25
33254,2628,4.1,4.17,67027.62619372443,280534.0192825684,280148.3333
56187,1959,3.2,3.65,46746.26865671641,242543.96305260784,246335.375
7082,425,9.1,4.45,51911.671871885184,285854.3859479958,344516.1667
37854,3343,5.5,3.85,72801.55642023346,260129.32156412728,232725.0
54026,6038,4.9,3.65,90859.0308370044,379743.9892047999,310863.75
36463,515,4.6,3.85,50907.258064516136,183272.31174577822,181758.3333
34146,4331,8.3,4.17,55095.2842377261,317244.84616334975,360049.8636
50159,8248,6.8,3.65,79715.56886227545,272758.99991340755,243233.5833
11124,5638,8.0,3.66,57707.31707317072,235860.56466476977,261432.2917
20110,6261,7.2,3.98,44084.22459893048,143267.3679213008,148379.1667
34314,5779,8.0,4.17,34897.44582043344,215535.46413566542,250066.25
7963,271,8.5,3.66,66079.46026986509,312369.2124771313,320533.3333
25993,5121,7.7,4.17,25330.913748932533,72796.46620246,73354.625
38522,156,4.7,3.85,79059.38894610367,323856.27096200036,316881.875
14135,669,5.9,3.66,44717.00444883836,133169.3719149289,117510.4167
36909,4485,4.9,3.85,75259.79216626697,273162.5641984813,248899.1667
28991,9862,6.7,4.17,102456.89655172414,723778.6214413997,762957.5
51126,5609,6.6,3.65,51222.02591283863,179896.21009208082,164283.3333
15965,2907,7.5,3.66,68231.95187165776,301141.26289754116,308274.1667
54562,5641,6.1,3.65,51145.4753722795,177967.61391759958,177408.25
31667,5315,7.5,4.17,78042.83290924513,361821.3314105595,368903.3333
9157,6933,7.6,3.66,34957.983193277316,75053.26068810432,61158.33333
12894,5305,5.7,3.66,60226.0348583878,226930.27471125842,203808.3333
41964,6116,3.3,3.85,85435.19695044473,393027.4045374248,389648.9167
53434,6963,5.7,3.65,53535.15625,185553.74358260017,169900.0
50070,5186,7.0,3.65,52171.492204899776,160349.04571124067,146445.8333
43445,7330,4.5,3.85,48695.054945054944,182751.90340304346,178220.7917
17853,1924,6.9,3.98,42560.12024048096,135022.78472626559,132566.625
48341,9482,4.2,3.65,79333.33333333331,384939.6319618415,441316.6667
25304,3115,5.3,4.17,42736.88915375447,269927.21046150144,351384.95
37469,9107,5.1,3.85,48807.69230769231,225606.56663964927,227037.2083
17071,5692,7.7,3.98,43207.80094149294,297852.1435253229,371115.7083
45082,2589,5.2,3.85,66570.69737683941,582034.138151768,782666.6667
13342,5315,9.8,3.66,74540.68241469817,371709.1519068032,391290.5417
28721,732,5.8,4.17,49768.51851851852,174742.06199023657,179173.5417
1493,6603,7.3,4.45,92078.29504232164,424795.22167120205,385933.0417
33934,2063,8.0,4.17,25843.55828220859,72558.18787570039,71208.33333
55506,2549,5.3,3.65,62059.96420047733,228099.54134259882,167058.3333
42128,9221,6.2,3.85,46420.18779342723,146226.51798374922,125629.1667
25032,1005,5.8,3.98,57037.57875787579,236120.58330236457,235602.0
34679,5174,5.8,4.17,71032.52351097179,355094.41723933606,410097.625
26128,292,6.1,4.17,111150.89248650892,1642627.0952899877,1700111.111
45564,8639,6.6,3.85,58438.37535014006,270865.4445995848,277270.8333
48369,3429,6.6,3.65,79357.89049919485,328487.1070341911,297937.5
30577,4796,6.1,4.17,47621.951219512186,141200.97829645014,131954.1667
52437,6123,4.0,3.65,49026.63934426229,169121.86832418104,166995.7917
21186,93,5.8,3.98,50680.06318006318,178648.83939052818,157141.6667
30629,3682,7.9,4.17,73366.12789880534,287515.56753252225,270757.375
44332,7939,5.0,3.85,54984.17721518989,194899.1846293133,187779.0417
23995,5590,6.8,3.98,84423.89758179232,329761.13643169234,263600.4167
26790,5771,7.1,4.17,50414.36464088399,163585.8379022613,164141.5833
2364,3795,10.1,4.45,57436.160510715905,176069.72638213055,155820.8333
40698,8307,4.6,3.85,62860.57692307692,225869.89470189632,196794.0833
57206,5484,5.3,3.65,53633.54037267081,203303.79194589867,216258.3333
51991,3808,5.6,3.65,68216.40682999257,243870.44020665673,222233.3333
53504,8298,3.9,3.65,50779.37649880096,169340.91005425097,163827.2727
38008,313,5.0,3.85,51167.61019005257,230505.92546814683,198685.5833
36911,4521,5.3,3.85,69205.62599049129,300864.810872927,321266.25
4894,2575,6.1,4.45,49518.294167782784,156063.6475374831,147639.75
39299,3947,5.1,3.85,79898.98989898991,376170.0301379359,349582.3333
33422,3400,4.3,4.17,79042.23549488054,346120.09552707407,347599.5833
1191,5215,7.8,4.45,53321.3877635816,138646.13218069467,127579.1667
13489,2722,10.4,3.66,56976.351351351346,129811.74657757448,106687.5
3725,7451,9.6,4.45,49822.51041272245,168853.5098078213,182149.9167
36692,7551,6.0,3.85,42878.919860627175,85605.0779880858,70554.16667
43035,308,5.0,3.85,46836.57786885246,201007.6649576012,199657.0714
15641,2054,6.4,3.66,75886.47959183673,431179.7766480942,515464.6667
34821,3401,5.6,4.17,68345.45454545454,358587.53326829907,366475.0
38641,940,6.2,3.85,39772.19074598678,153299.51372145474,132212.5
6914,8684,9.9,4.45,55358.36177474404,247872.57578397,225454.5833
13721,172,4.5,3.66,62311.265969802545,238387.60170729627,222654.1667
3772,8204,9.5,4.45,63642.56037392885,211996.34541460787,166641.6667
16371,10217,4.1,3.98,86571.42857142858,295069.80636380264,278622.5417
43391,1561,3.9,3.85,54645.17876489707,197067.98536451775,197582.9167
12436,5105,8.2,3.66,44330.98591549296,138234.0509243118,136320.8333
51059,8456,6.5,3.65,48106.060606060615,164845.6318799798,162155.0
29190,7637,6.0,4.17,33976.063829787236,105937.16755704321,109691.6667
35909,1557,5.2,3.85,84676.15419094576,444426.9945470275,414595.75
49025,8786,5.2,3.65,62500.0,253040.9835279529,250337.5
5395,8340,8.9,4.45,45328.53636769299,120585.7821540275,80145.83333
23877,875,6.6,3.98,65687.19741796664,319695.737378096,335101.7083
55015,975,4.0,3.65,85562.06712839637,480234.29750100005,477194.5
16909,1042,7.3,3.98,104866.31684157922,670585.1812346004,587775.0
41488,2305,3.8,3.85,56376.638855780686,192248.11198296183,173397.9167
47649,1119,5.0,3.65,75848.7297921478,247157.35546868385,209141.6667
31939,6455,6.4,4.17,48118.47988077496,123589.52065158017,89066.66667
13165,3785,3.9,3.66,54435.163086714405,216747.87393124658,224158.3333
41971,2353,4.1,3.85,55889.423076923085,239529.70588001277,240283.3333
22123,4186,9.8,3.98,66215.95330739299,260001.95997678474,204071.3333
40599,7185,5.2,3.85,85648.77717391304,320055.82997282204,269779.1667
45518,5852,8.9,3.85,51640.159045725646,243261.06746332566,274542.3333
2655,4096,10.5,4.45,55309.734513274336,250044.20923391933,266662.5
35559,9926,3.6,3.85,49284.140969162996,235843.48510520143,239379.1667
34334,4770,8.0,4.17,38859.612141652615,157501.1456768524,184841.5833
48384,3198,6.6,3.65,37764.21282798834,110093.60857493714,108500.0
43142,3604,4.8,3.85,53355.32302092812,179047.60924604273,183461.0833
20538,329,7.2,3.98,49567.69295655842,134492.96874529612,128995.625
40221,6811,6.0,3.85,37981.574539363486,124460.8204075981,134900.0
57763,1331,3.9,3.65,73783.42832091189,376379.4940050235,365508.3333
34437,6348,5.5,4.17,90936.8635437882,664628.6899638025,787236.6667
41150,7141,4.7,3.85,73330.96590909091,332133.31003590615,318626.6667
40331,1972,5.2,3.85,66400.8120649652,275954.6256209452,246080.5417
7531,5664,9.4,4.45,46818.99051133369,218290.39695173744,249299.9583
55550,7784,4.1,3.65,52199.07407407407,254936.44252865852,273362.5
27083,4142,6.1,4.17,53574.5422842197,217820.76200061306,235725.0
50555,501,4.7,3.65,69549.67143409353,568305.3618556027,438979.1667
7128,3968,12.2,4.45,84310.64537052049,428533.6007245975,364604.8333
54690,8858,5.1,3.65,41757.24637681159,139904.34528871227,131066.6667
45331,338,6.6,3.85,35614.242321970974,185750.40978997247,199334.0417
2586,3954,11.2,4.45,35975.86971350614,114107.7820242917,104945.8333
3971,136,8.4,4.45,40689.2910461348,135726.08330174035,108733.3333
21884,472,7.7,3.98,47853.88127853882,220281.31541103034,242312.5
30587,4307,8.1,4.17,46065.789473684206,161076.20638033352,155870.8333
15405,1781,11.4,3.66,34858.59728506787,172702.90850007007,193760.375
6339,26,7.1,4.45,77937.54185668271,209816.03600220013,196163.125
406,1197,9.7,4.45,65341.467610341104,293995.8253911496,282225.0
3188,3258,11.3,4.45,44949.717038849805,134855.51003167158,132312.5
47929,6196,5.2,3.65,56675.46948356808,167756.27992527676,159445.7917
5435,1326,8.8,4.45,60229.82324885439,221552.63238043062,195858.3333
33939,245,8.0,4.17,78853.42084327765,388770.79336719733,369144.5833
14437,3139,6.6,3.66,38244.71492632928,113543.70137974502,114473.75
26269,6370,4.8,4.17,74918.14780168382,402528.83015830955,441554.0833
48230,4729,4.3,3.65,66945.28875379941,296235.7013592305,296602.4167
35826,873,6.9,3.85,66609.40325497287,305830.2713069068,296695.7917
13596,5143,6.5,3.66,39737.88328387735,92058.52825290852,75414.58333
25107,9594,10.5,3.98,46975.8064516129,160983.34823361292,145310.0
33572,9362,7.1,4.17,49528.301886792455,283746.9472812697,305504.1667
9175,2205,6.2,3.66,61880.53097345133,185241.73302244963,182220.8333
57727,8683,6.6,3.65,69698.95287958115,402658.0245136976,470470.8333
55174,6257,7.7,3.65,44301.470588235294,135425.12270643335,126424.9167
52586,5039,5.3,3.65,47646.641438032166,126077.59656697702,108350.0
14762,1885,6.0,3.66,91801.7287952458,442935.0420898019,333204.1667
6420,2201,7.9,4.45,54720.92497740284,200494.8441674119,191675.0
16352,9850,4.6,3.98,83445.94594594595,390030.12696759985,395641.6667
8643,8625,7.4,3.66,78717.6724137931,292458.48373487266,212483.2917
41986,8592,3.4,3.85,49191.374663072784,200237.06948063945,212916.6667
22060,7604,11.6,3.98,65722.80178837555,185544.00287631367,165604.5833
39849,6261,5.9,3.85,46790.08152173913,156088.55081747106,146195.75
3674,9439,9.5,4.45,79212.97686993089,398204.37304044544,408470.8333
36823,1129,4.0,3.85,66517.52423564505,273981.757892934,296004.1667
28992,1316,6.7,4.17,38962.11592178771,246829.30650064,271800.0
29764,4498,9.0,4.17,41436.230248306994,121450.81317239325,115733.3333
32598,9668,4.7,4.17,59487.951807228914,220173.23114398975,195359.1667
2322,1652,9.6,4.45,61877.95223205376,241900.00255908162,249983.3333
41634,9686,4.5,3.85,51071.428571428565,144849.88638529892,122245.8333
4973,6625,6.0,4.45,49281.67020523708,162794.98885582655,150216.6667
21413,7446,5.1,3.98,69336.2831858407,231735.0379725416,217604.1667
31757,4874,5.8,4.17,74018.83830455258,284345.3392388768,287837.5
41687,2668,4.0,3.85,51283.65685660613,136097.97293460395,133816.6667
27360,9999,4.7,4.17,50063.77551020408,206588.88750579886,195270.8333
17681,5881,5.9,3.98,57232.23223223223,215604.19903627463,222431.7083
8713,9187,7.9,3.66,79224.53703703704,391375.25444608246,392462.5
32238,7515,5.4,4.17,59226.64624808576,184190.5702249326,142545.8333
37606,2255,4.5,3.85,59094.10112359551,303875.6000108251,316143.7083
33136,3202,4.3,4.17,82878.33190025795,361217.2601400807,356001.8182
13993,4004,6.1,3.66,62355.351976856306,218303.5259744711,195766.6667
6852,1101,8.6,4.45,58215.59107522776,186777.60369485032,158454.1667
54327,160,3.8,3.65,39845.92445328032,168362.3630510796,121808.3333
189,8398,11.6,4.45,64476.791949065526,252224.231778183,272845.8333
19926,2539,10.0,3.98,58417.387127761765,246244.55252359412,227837.4583
9387,6385,7.0,3.66,47256.09756097561,157029.06276848764,176575.0
33205,2178,4.3,4.17,65579.71014492754,236192.96226420114,236757.9583
1290,7982,7.0,4.45,50090.29927760578,175816.010345376,184445.8333
20655,121,6.4,3.98,60714.28571428573,195224.57879814258,161064.5417
33622,528,4.4,4.17,47517.12328767123,164237.49930068976,148645.8333
26772,6772,5.9,4.17,75583.96464646465,280062.517052141,258232.9167
16469,5036,8.0,3.98,71015.18026565465,240798.90454291724,222058.25
10510,6528,7.4,3.66,47586.20689655173,154148.31977728882,126441.6667
36359,4723,4.7,3.85,85945.94594594595,462543.8214084478,468166.6667
36122,8676,6.2,3.85,58814.102564102555,233061.58782181144,224334.375
7046,1892,12.2,4.45,47074.59926017264,344410.78477129806,418458.3333
35714,5932,5.4,3.85,53734.59958932238,205573.98671252595,221691.6667
36907,8765,6.1,3.85,52594.33962264151,182521.35129685616,149054.1667
2462,980,9.2,4.45,44461.83741768326,138956.4070923573,130408.3333
40060,2041,6.2,3.85,76000.0,255315.28065530537,251486.6667
10485,2870,11.1,3.66,45816.115702479336,156388.73541815783,151955.3333
5692,3829,4.9,4.45,52452.71867612293,153126.87487190877,135741.6667
29635,1344,6.3,4.17,42573.77049180328,146661.94619490934,144516.6667
46371,10230,2.8,3.65,58563.535911602215,229978.86355620017,185850.0
20174,10175,7.2,3.98,65848.21428571429,293585.61644121533,278533.3333
15726,1815,12.2,3.66,47402.135231316715,238877.48219299995,222500.0
5947,2047,6.4,4.45,46084.925393947844,152799.79191682386,150700.0
33208,6715,5.2,4.17,53184.165232358006,207042.94470409138,220785.25
23797,3651,4.4,3.98,34557.291666666664,147604.78532656166,149925.0
46104,7178,4.1,3.65,48697.91666666666,150117.08649959468,142591.6667
11052,2150,8.3,3.66,22578.721374045806,159240.80339964008,160700.0
44166,4324,3.8,3.85,93660.55456171736,436138.4784830116,421795.4167
56315,1494,4.6,3.65,44458.90410958904,208276.66089419028,216764.5833
56699,1981,5.3,3.65,34214.28571428572,319660.40724289825,369195.7083
22180,4107,10.4,3.98,58956.84877276326,209227.8280170277,185437.5
15768,4995,8.4,3.66,44646.92482915718,159062.17342459437,186145.75
2377,1962,7.9,4.45,47258.68436813735,270935.72015640524,306512.5
17390,5571,8.5,3.98,44442.78903456496,106817.67556443825,80512.5
16695,8284,10.0,3.98,78113.79928315412,281716.8160182507,268091.6667
32385,3698,5.7,4.17,45017.48251748252,150755.61828292007,161538.3333
5468,7701,7.8,4.45,64298.507462686575,207269.04766083666,170858.3333
44770,2556,6.8,3.85,50099.03791737408,210923.55748029787,199691.4583
17309,7229,6.8,3.98,71486.01398601399,260821.2644429842,214427.9167
42996,5625,8.8,3.85,45287.14107365793,160653.62412097215,168011.25
40799,6289,3.4,3.85,52678.571428571435,139228.0994494646,89970.83333
5493,3943,9.5,4.45,37752.13257508441,95926.91374246844,87962.5
4115,158,6.4,4.45,63199.392117131836,216834.73659266144,188132.0417
53374,8162,5.7,3.65,42359.66735966737,124687.73083728012,116879.1667
7874,6696,7.2,3.66,52836.27717391304,213978.80327743076,208379.1667
13060,7079,5.9,3.66,60574.17974322398,172954.73755603866,153516.6667
49564,4140,5.9,3.65,37724.056603773584,148792.85038504252,148062.8333
48983,5195,4.9,3.65,34157.98611111112,116169.05871523985,111641.6667
57756,2413,3.9,3.65,58997.707590422826,304098.2515433739,343403.75
33084,4428,5.1,4.17,58461.729622266386,245207.11541048778,242708.3333
41099,2515,4.7,3.85,79477.83849423194,330175.22997274174,325691.6667
37768,8272,5.7,3.85,48987.26851851852,169061.49975649655,166250.0
44880,5339,6.6,3.85,45914.26657736101,307577.6786707092,406176.6667
45588,210,5.1,3.85,84716.74435281463,438990.2057362024,433937.1667
29046,1790,5.9,4.17,55354.278074866306,228280.41340513984,236004.5455
8026,2584,10.9,3.66,45502.12916962385,158441.78986158277,155655.9167
27270,205,4.9,4.17,58286.431396410095,278390.82439058204,301078.3333
18557,269,8.1,3.98,53392.42053789731,180555.63274636588,134333.3333
44968,2216,6.6,3.85,66997.22081859525,450464.859153074,510767.0
42744,9410,6.7,3.85,38948.49785407725,108266.86985366877,102962.5
25426,8135,4.6,4.17,57536.42987249545,222158.18324545043,217856.9167
57520,2064,6.6,3.65,62491.93027759845,319482.9817912583,340434.5833
54475,3819,3.7,3.65,42613.23425336164,155002.13322245373,153675.0
4667,2652,6.4,4.45,45856.44552917684,129182.57734956186,104595.8333
38302,4295,5.7,3.85,52476.899383983575,263700.00446422206,285959.75
36561,6703,4.9,3.85,85478.17715019255,294673.1471863019,278345.8333
11172,4482,7.9,3.66,79968.56866537718,377403.4932311003,382006.0417
25656,8513,7.2,4.17,71957.40365111563,262756.638175703,240641.6667
56929,233,4.7,3.65,76517.55241345684,526335.9302008991,577645.375
13424,2518,7.5,3.66,87372.25344915688,340050.5305401313,327879.0833
8935,4165,7.9,3.66,60899.581589958165,246657.0475472534,237162.4583
12661,6252,7.4,3.66,47049.68944099379,248691.5202620035,255716.25
870,7225,7.1,4.45,79500.74616741283,370772.75975371513,397979.1667
26460,7764,7.3,4.17,46458.33333333334,146974.48370237203,117695.8333
52728,7888,3.9,3.65,62223.63945578232,223702.97206326827,213535.4167
20627,8988,6.9,3.98,51764.70588235294,155223.95653115533,134833.3333
23483,494,5.0,3.98,57258.75320239113,232942.00918240484,223240.25
39293,2642,5.1,3.85,46737.7466581795,234280.21332388982,260258.3333
48593,8629,3.9,3.65,60457.31707317072,320858.3680678316,324287.0833
40171,1028,4.8,3.85,33099.94103773585,105901.15166837997,106691.625
